POP_2018	PROCOM	PRO_COM_110	SUP	SUP_URB
1551	062075	62075	27,4916	0,38566029884256997
1551	083056	83056	16,3771	0,46607835748054
1550	021063	21063	30,3644	0,70964954811712
1550	065075	65075	51,692	0,4877513893
1549	021084	21084	63,1734	0,2687751306849
1549	028022	28022	9,808200000000001	0,7466018408429951
1549	098058	98058	16,3775	0,63449472372491
1548	013234	13234	31,741	1,23661066921312
1546	001266	1266	23,2591	0,9815281623312
1546	018121	18121	11,6679	0,6224783964229901
1546	021020	21020	6,624	0,4064229507821
1546	064042	64042	15,2467	0,58513101365191
1545	021044	21044	74,4137	0,5029864394327
1545	082042	82042	50,997600000000006	0,2379264734077
1544	003001	3001	14,5366	1,3762441503357
1544	017053	17053	9,9311	0,78893235940709
1544	079139	79139	22,28	0,7403408609176999
1544	090075	90075	66,1864	0,4093000771243
1543	041003	41003	20,639	0,69362408597052
1543	052018	52018	109,50219999999999	0,67368834812234
1541	010034	10034	28,650199999999998	0,6573579748775
1541	093026	93026	31,590999999999998	1,46555369417019
1541	097029	97029	13,183499999999999	1,2215617233484102
1540	031020	31020	4,4014	0,9852516098842
1540	098011	98011	26,007399999999997	1,2000769980821
1539	103053	103053	7,5657000000000005	1,27840518168826
1538	029026	29026	24,370500000000003	0,8323377792038
1538	061014	61014	18,3901	0,24132985423417
1537	003040	3040	39,4918	1,0714658775124999
1537	096053	96053	3,8493	0,9721912968984999
1537	098024	98024	15,6784	0,6889970858439
1535	006149	6149	19,2802	0,7269696979299201
1535	017153	17153	11,4526	0,6743436154340299
1535	064086	64086	4,5378	0,30081744770802
1534	012102	12102	4,8831999999999995	0,82978484265165
1534	058010	58010	12,2002	0,4842321704551
1533	001040	1040	12,56	1,2503548805309999
1533	061064	61064	33,7442	0,574433238949
1533	093012	93012	10,596400000000001	1,1518001079045
1532	060084	60084	59,656800000000004	1,1340888582945698
1532	064073	64073	15,728399999999999	0,96599337139826
1531	001061	1061	2,1726	0,55142481353565
1531	054029	54029	31,949699999999996	0,5166044941208201
1530	059002	59002	32,4008	0,481101906367
1530	071018	71018	65,4215	0,2110595091346
1529	019103	19103	40,2015	0,96001752043748
1529	111043	107011	20,2742	0,47744958615940003
1528	019006	19006	5,9008	0,39999192372945
1528	061023	61023	17,4788	0,5963582671075001
1527	007049	7049	15,3297	1,0120606663257798
1527	010031	10031	25,508200000000002	1,40619209847585
1526	006051	6051	9,5777	0,83577887762223
1526	079110	79110	6,891900000000001	0,653795807774
1525	079020	79020	16,4128	0,953260332908
1523	095039	95039	39,3282	0,5327898256413
1521	001088	1088	27,8792	1,8326809245015
1521	019069	19069	16,543699999999998	0,8540044905353
1520	083085	83085	6,1676	0,7135882749579
1519	041058	41058	19,875999999999998	0,85288629414206
1518	060049	60049	44,8974	0,61915393520608
1518	076078	76078	61,1594	1,25585811159829
1517	004091	4091	37,6439	1,8692822574826
1516	065138	65138	13,863	0,5852325408258
1514	093030	93030	21,9511	0,8469707130510999
1514	096021	96021	8,6007	1,022258422052
1513	012141	12141	2,2207	0,5187075370758
1513	041022	41022	15,0145	0,91107114387175
1513	095027	95027	18,6694	0,489581295512
1512	019100	19100	17,2147	0,6924706232146
1512	023024	23024	12,270999999999999	0,67246651883202
1512	028029	28029	15,1747	1,1691787563178
1512	064106	64106	9,766399999999999	0,3269178577446
1511	078112	78112	19,5719	0,44856635839474
1511	096028	96028	20,14	1,2213051672006099
1510	020012	20012	12,0307	1,177509248696
1509	065109	65109	63,5893	0,44882373286416
1509	070043	70043	32,568400000000004	0,2706099151826
1507	071013	71013	48,364799999999995	0,41629182040129
1507	090029	90029	36,0613	0,4350180370382
1506	001170	1170	6,3031	0,8729682478299
1506	020029	20029	28,200599999999998	0,9976365980544
1504	017141	17141	21,4897	0,72489451682732
1503	006147	6147	15,461400000000001	0,44412315493348
1502	058001	58001	15,1125	0,5564705145523
1502	072034	72034	43,444700000000005	0,2524246107321
1502	090085	104021	81,69409999999999	0,552278965138
1499	022038	22038	125,68459999999999	1,43149887032169
1499	083046	83046	6,694299999999999	0,2786525130697
1497	020062	20062	26,2038	1,292406231887
1496	011024	11024	10,2665	0,44062329436264003
1495	075058	75058	8,9725	0,521561150755
1494	018118	18118	4,4798	0,8255053166879399
1494	064108	64108	23,206500000000002	0,465867884762
1493	018077	18077	9,6416	0,56349876094105
1493	019050	19050	12,2584	0,6616585262489699
1493	095051	95051	60,468599999999995	0,5417822023746
1491	098062	--	19,87	0,665085198567213
1490	013089	13089	6,2764999999999995	0,9474030973497001
1488	010027	10027	47,968900000000005	1,0199186525589001
1487	075067	75067	13,0225	0,506620025061
1486	022037	22037	25,0233	0,70911856368244
1486	029007	29007	6,1228	0,8838054822471
1486	031010	31010	8,5916	1,026321073864
1486	077030	77030	32,2198	0,34474846371579
1485	096084	96084	17,2318	0,8170627558674101
1484	012065	12065	18,399	0,7664404171670299
1483	009017	9017	62,743199999999995	1,7391313927118999
1483	022011	22011	27,459899999999998	0,61894659788694
1483	056026	56026	52,3794	0,5158335983215
1483	103042	103042	20,354	0,7231186214199901
1482	022002	22002	9,964400000000001	0,46539547020335
1482	064089	64089	7,046900000000001	0,5544003085124001
1482	090001	104001	86,30590000000001	0,5387893409332
1481	018169	18169	7,1612	0,6400331194030999
1481	065020	65020	14,909500000000001	0,4555452758593
1480	109010	109010	7,929500000000001	0,6398651214943
1479	016243	16243	41,001599999999996	0,6460933128248
1479	076001	76001	97,1911	0,40551555274889994
1479	082061	82061	33,7175	0,37898482363
1478	012103	12103	10,1013	0,7422250071207499
1478	016109	16109	3,1268000000000002	0,44269007480055
1477	017097	17097	5,0958	0,8660050617392
1477	076069	76069	61,7362	0,3480901598466
1476	018030	18030	14,780899999999999	0,6108025503846
1476	065008	65008	32,7344	0,2417339129997
1476	081016	81016	37,4576	0,5149882425478
1476	093039	93039	17,979300000000002	1,06107206000867
1475	018016	18016	28,8098	1,19583855133041
1475	065061	65061	70,455	0,4181930293815
1474	066082	66082	90,5467	1,55625188103817
1474	097014	97014	7,785399999999999	0,50236475735671
1473	077026	77026	87,05940000000001	0,385125230381
1473	103011	103011	28,5519	1,083006473528
1471	022203	22203	50,70270000000001	0,66409856703693
1471	076054	76054	19,4929	0,7590718150064
1469	015165	15165	10,973199999999999	0,7924474765743
1469	080046	80046	10,519200000000001	0,54159246252598
1469	094044	94044	15,9291	0,5849979082368699
1466	004110	4110	70,8115	0,98710748978851
1466	068017	68017	15,9618	0,58752701735351
1465	066002	66002	37,517199999999995	0,9143407764733
1465	083034	83034	10,0475	0,34042063997127
1463	061063	61063	21,2095	0,40061309147719
1461	062017	62017	38,259299999999996	0,65529243420551
1461	066054	66054	68,5343	0,776747432676
1459	001250	1250	12,4448	0,82276236812168
1458	102042	102042	17,4239	0,5708278159376
1457	019077	19077	20,4018	1,1737898546417
1457	061035	61035	15,6784	0,5437093382188001
1456	001283	1283	7,229299999999999	0,8863071787108
1456	068019	68019	45,4728	0,4683912094223
1456	078052	78052	19,2712	1,1648333591038
1455	029034	29034	21,4897	1,0412262862080301
1455	062042	62042	41,940200000000004	0,4414828387866
1454	060066	60066	17,109	0,55899955201389
1453	001262	1262	11,355799999999999	0,952248231495
1453	005096	5096	15,9111	0,9022296215957
1453	055016	55016	29,8302	0,3854811357834
1452	001129	1129	14,2902	1,015883308593228
1452	005042	5042	16,5228	0,96748774468883
1452	016162	16162	2,7022000000000004	0,37372626889205
1451	055003	55003	23,895599999999998	0,9866912055484001
1450	001134	1134	132,51940000000002	1,65790782401747
1450	030082	30082	27,2306	0,99793570924762
1448	091098	105020	122,4128	0,28624045440809
1447	004104	4104	17,712699999999998	0,9163070520442
1447	022088	22088	30,6292	0,67787176406662
1447	022172	22172	20,7124	0,55941172811476
1446	070015	70015	43,6204	0,3662572868069
1444	001290	1290	7,093	0,8746335091055
1444	003139	3139	10,7544	0,782564298177
1444	004045	4045	17,8069	0,9366206143376001
1443	017198	17198	54,148	0,9100757601655001
1442	022234	22234	24,6812	0,73466208296355
1441	017176	17176	14,471300000000001	0,9722268921341
1440	017128	17128	14,857999999999999	0,6049677433426001
1439	006133	6133	18,918	1,0768628314725
1439	053012	53012	24,011799999999997	0,9346785317862301
1438	002007	2007	26,315900000000003	0,97977958842
1437	017177	17177	13,5721	0,6879781760825999
1437	021088	21088	104,7886	0,6816435485090999
1436	018071	18071	5,4113	0,5603441640175
1436	061025	61025	21,7742	0,29738840487229
1436	102002	102002	34,3226	1,2217661545418999
1434	006144	6144	10,0518	0,69489646211993
1434	080082	80082	13,9999	0,8435446101667
1433	070025	70025	43,6852	0,3617452910392
1431	003069	3069	10,0495	0,5013571188318
1431	057067	57067	19,9799	0,557764573511
1429	055021	55021	24,098200000000002	1,09824187907957
1428	096051	96051	5,8443	1,13674302636593
1427	006109	6109	17,7052	1,0475209972109
1425	025058	25058	50,546499999999995	0,9730806163096699
1424	060047	60047	42,161300000000004	0,3225145497216
1423	003120	3120	9,8654	1,0685004155837
1423	014023	14023	17,8355	0,73541973777502
1423	111054	107014	29,4958	0,6814171760959999
1422	011019	11019	10,943299999999999	0,67207471805429
1422	022171	22171	29,9969	0,92562352387847
1422	076086	76086	38,1828	0,3457606538029
1422	083042	83042	42,1105	0,4195157500251
1420	019065	19065	23,9623	0,9230726679840999
1419	006123	6123	15,183599999999998	0,9437315208568
1419	067014	67014	23,7946	0,7701916291557
1418	022242	22242	19,4695	0,9133950205858
1418	022247	22247	81,488	0,8150030552209899
1418	041060	41060	21,078899999999997	0,7473473783351
1418	083020	83020	18,6566	0,8931911349503501
1417	066057	66057	51,281000000000006	1,110917104309
1417	076081	76081	30,6866	0,5689217168228
1416	004118	4118	11,3764	0,510167394408
1416	017200	17200	16,8652	0,6838154550535
1416	098044	98044	11,5252	0,63908514985577
1416	102013	102013	23,8979	0,4749129848046
1416	103041	103041	43,177	0,80922921565
1415	062009	62009	11,4628	0,8144091841105
1414	053005	53005	64,23140000000001	0,558515404807
1414	066071	66071	62,8495	0,72490945330041
1412	091026	105006	77,49119999999999	0,42780988581443
1411	006020	6020	9,7232	1,12638705691822
1411	006073	6073	29,5653	0,747456870376
1410	095004	95004	22,4523	0,6945457869892301
1409	006141	6141	36,1656	0,9356492301513999
1409	025065	25065	70,065	1,0359002481236
1409	076003	76003	55,8745	0,2531873985917
1408	017193	17193	14,8577	0,5820720685867
1408	046027	46027	26,1571	0,681283681102
1406	022126	22126	4,8916	0,3648733833537
1406	051007	51007	66,5312	0,78500151016106
1406	070065	70065	11,0824	0,47052501819690995
1406	078097	78097	2,3316999999999997	0,40504456217551
1406	078118	78118	22,683600000000002	0,5157904250145
1406	096080	96080	12,261199999999999	1,7451104928127
1405	017064	17064	12,296199999999999	0,8075524614956999
1404	003060	3060	5,097799999999999	0,742304368477
1403	001294	1294	31,9436	1,5177335349180998
1403	024001	24001	14,695599999999999	0,6973202303655
1403	062031	62031	41,3112	0,4396213119047
1401	006113	6113	15,310699999999999	1,3106464811461
1400	064088	64088	3,9333	0,504057132561
1400	103026	103026	53,5761	1,3570705664061
1399	002079	2079	20,182100000000002	1,05859023348517
1397	003077	3077	19,5236	0,8863603961026
1397	022155	22155	9,128	0,9399071372961
1397	030076	30076	99,6639	2,0249279878566
1397	058052	58052	20,5178	0,30930391172698
1396	079033	79033	29,340500000000002	0,6180554788098
1395	058069	58069	12,3972	0,6296424110167
1395	076079	76079	23,1004	0,8300706835780999
1393	024120	24120	2,971	0,85749416371135
1393	078094	78094	24,201999999999998	0,77301332268707
1391	004237	4237	20,3941	0,58401933955105
1391	018029	18029	5,8148	0,8565488845679301
1391	090087	90087	22,9705	0,89004716681004
1390	023010	23010	8,9665	1,01859752061782
1390	071017	71017	61,4884	0,54233999522632
1390	099006	99006	19,8398	0,5721115014582
1389	004049	4049	17,1303	0,7080045253134
1389	029023	29023	21,976999999999997	0,81391288384612
1389	043038	43038	74,7991	0,8342485504689101
1389	076030	76030	28,644499999999997	0,6790259990784
1387	004214	4214	13,1144	1,0633978081344
1387	021117	21117	38,9183	0,59748446731278
1387	079009	79009	53,558	0,4506828572244
1386	007037	7037	23,610599999999998	0,7768488768106
1385	006091	6091	22,2322	0,7238322711422001
1385	008030	8030	19,7956	1,2195401308063
1385	031003	31003	27,053	0,8162110953753801
1384	014048	14048	6,8048	1,1191687337840102
1384	091043	91043	148,7169	0,578020572056
1384	098034	98034	11,2474	0,66974191058041
1381	013197	13197	2,5209	0,38235610499385
1381	064019	64019	16,7242	0,5698449764608
1380	003116	3116	7,0714	1,27075897849
1380	054059	54059	40,574	0,59239885399431
1379	019033	19033	20,4083	0,8133479636611001
1379	069031	69031	44,6927	0,6069645241694
1378	023013	23013	25,987199999999998	0,45652081593792004
1378	096037	96037	18,391199999999998	1,2740425368829
1377	007007	7007	129,4227	1,573493765122
1377	014013	14013	7,3123000000000005	0,57178968114156
1377	016025	16025	5,8641	0,467584383648769
1377	016221	16221	7,3454999999999995	0,36142944356227
1377	043048	43048	27,3841	0,39970547620248
1377	079116	79116	32,485	1,2304215149219
1376	004128	4128	14,9116	0,798507096722197
1376	065027	65027	86,5714	0,57595372951048
1375	023079	23079	28,2393	2,626650274959
1375	083021	83021	36,6943	0,2558494098819
1373	013193	13193	3,2026999999999997	0,469559067106
1373	065063	65063	55,6779	0,49237891384140003
1372	006059	6059	17,301099999999998	1,18440061644871
1372	021026	21026	38,9233	1,01872676077913
1371	006011	6011	16,62	0,786222890249
1370	001041	1041	14,687100000000001	1,0508501337911
1370	001049	1049	11,086500000000001	0,69737865059353
1370	007021	7021	213,0439	1,02962381388527
1369	018092	18092	12,5108	1,23477576949039
1369	090045	90045	51,9475	0,384646716561
1367	057069	57069	25,7918	0,9275319959509001
1367	080091	80091	17,7653	0,576896363589
1367	096063	96063	13,738399999999999	1,143241883497
1366	025060	25060	45,2728	1,4002057017798
1365	019089	19089	22,6855	0,9921422730196301
1365	065036	65036	10,4075	0,33205411812880004
1364	084043	84043	17,6294	0,259511147583
1363	022150	22150	132,7893	1,04193654832159
1361	041025	41025	68,3583	0,50526544359486
1361	078021	78021	22,5744	1,45425999044018
1360	017019	17019	17,287300000000002	0,57108646081279
1360	022210	22210	77,8698	0,8388611726781201
1360	069040	69040	31,4706	0,63080180270288
1360	083090	83090	13,974200000000002	0,2204305680633
1359	078039	78039	21,895799999999998	0,3712558316218
1358	012093	12093	4,0713	0,57136776998523
1358	019092	19092	17,0763	1,0277118937577
1358	022032	22032	3,3945999999999996	0,52293752538116
1358	060078	60078	11,992799999999999	0,6761218514654
1357	021073	21073	35,943200000000004	0,3914176722914
1355	070042	70042	22,9194	0,387270554759
1353	012037	12037	7,3229	0,9414514503658
1352	085020	85020	35,5841	0,4326821503428
1350	026045	26045	11,4549	0,45319624558829996
1349	001196	1196	11,034500000000001	0,9183791196104301
1349	054046	54046	64,1601	0,80334121440851
1349	076025	76025	74,77550000000001	0,3404276792089
1348	007060	7060	42,382600000000004	0,7997244165395
1348	056028	56028	43,809	0,3870229854132
1347	050012	50012	61,9926	0,47361956591877996
1347	111074	92069	20,3937	0,4763381154432
1346	068031	68031	7,5581	0,44884560743240004
1345	016236	16236	3,7561	0,610445063711
1345	069010	69010	13,9127	0,5544072543088
1344	004168	4168	4,034800000000001	0,64891809037331
1344	058008	58008	28,311300000000003	1,288648001378
1343	022089	22089	7,2242	0,43760888312239
1343	093050	93050	37,6773	1,4169448835497
1341	019048	19048	7,7192	0,4046848791411
1341	058092	58092	8,5017	0,3622844250426
1339	008042	8042	40,505300000000005	1,12631931737535
1339	011028	11028	67,7769	1,48663998388316
1339	094017	94017	25,250100000000003	0,58183961551432
1338	011012	11012	14,085899999999999	1,52393512314838
1338	069102	69102	16,2301	0,48996447873041
1338	094007	94007	41,563100000000006	0,5445241942167001
1338	097007	97007	21,349899999999998	0,7859673650377
1337	057028	57028	100,6209	1,18103714650151
1337	068010	68010	17,0256	0,39514076605293
1337	082012	82012	42,4107	0,60547506160166
1336	056019	56019	23,824099999999998	0,6215318352720299
1335	003047	3047	8,3262	0,97783549818111
1335	006173	6173	8,089500000000001	0,6732682628423999
1335	014036	14036	117,1667	0,611572309879
1335	025033	25033	30,404600000000002	0,800710725305
1335	042004	42004	11,038800000000002	0,6723936884198001
1335	091012	91012	67,3281	0,538417813786
1334	062055	62055	8,7612	0,6770194168815
1334	090065	90065	40,5063	0,47114911239004
1333	067045	67045	27,1364	0,69596349790408
1332	006094	6094	13,235899999999999	0,7708808428649
1332	022128	22128	6,4888	0,32868921737489
1332	043019	43019	76,2179	0,82372048821916
1332	069060	69060	93,6314	0,7986541087972
1332	076073	76073	23,3942	0,3011088125116
1332	080010	80010	25,3453	0,3509975962052
1331	058030	58030	18,8476	0,43982000722363
1331	070004	70004	31,2801	0,6450570255163001
1330	061001	61001	16,055899999999998	0,45326806902569
1329	064030	64030	51,637	0,65677474662
1328	001144	1144	11,259500000000001	0,8567106941624001
1328	025012	25012	44,974	1,0297033712243
1327	070080	70080	24,058600000000002	0,3779250708158
1326	014008	14008	17,1067	0,75099860766604
1326	064115	64115	14,125399999999999	0,82457861738688
1325	060069	60069	21,5981	0,56552019439262
1324	002093	2093	17,3518	0,89447464519586
1322	024037	24037	30,201900000000002	0,8791860343935
